scenario,method,num_gpus,seed,avg_jct,p95_jct,slowdown_mean,slowdown_p95,sla,gpu_utilization,energy_kwh,queue_len_mean,jct_cv,fairness_jain,scheduler_overhead_ms,action_entropy,transition_recovery_time
abrupt_spike_base_burst_diurnal,BanditEXP3,4,1828356953,479.963503649635,853.9999999999998,1.0086867114859674,1.028625496768597,0.0364963503649635,0.9628588339745486,4.988055555555216,49.00828647528855,0.48581673011579257,0.8090497749489476,0.07493124386796203,1.1193465844748183,3482.5
abrupt_spike_base_burst_diurnal,BanditEXP3,4,1619255408,455.1034482758621,840.9999999999997,1.0101807278302342,1.0339758386651283,0.041379310344827586,0.9680361910412341,5.000486111110753,53.04983684366657,0.5286855360557613,0.7815501665271086,0.07533897661812713,1.1794071134694537,3702.5
abrupt_spike_base_burst_diurnal,BanditEXP3,4,633365763,480.94594594594594,843.25,1.009929128348389,1.037987983338081,0.0472972972972973,0.9665203073545554,5.397777777777383,48.48765093304061,0.5172193875938198,0.7889447414546054,0.07375710914004747,1.0728795782151488,3880.0
drift_base_bursty_diurnal,BanditLinUCB,4,3897831343,443.5144927536232,825.0,1.0089435152534876,1.0282361998288483,0.050724637681159424,0.971660244059088,4.634930555555287,45.28548490687219,0.5449437721005053,0.7710315937291035,0.13565987302629665,8.289306334778563e-08,3035.0
drift_base_bursty_diurnal,BanditLinUCB,4,1544952092,481.36,874.0,1.0091376550809326,1.0305594255416406,0.04,0.9551652229708053,4.567986111110813,42.66025024061598,0.5260420898511091,0.7832569243451142,0.13374073570597927,8.289306334778563e-08,2975.0
drift_diurnal_shifted_bursty,BanditLinUCB,4,3426329439,442.62773722627736,845.0,1.0125971403338456,1.0519111291571588,0.072992700729927,0.9761478345815695,4.59006944444416,38.816672093780525,0.5826519894797774,0.7465565039149776,0.1361810615837716,8.289306334778562e-08,0.0
drift_diurnal_shifted_bursty,BanditLinUCB,4,3371907639,477.8787878787879,854.4999999999999,1.008734006506167,1.0318762584406733,0.045454545454545456,0.9635690027786353,4.784583333332989,41.6495832046928,0.5081802529614254,0.7947564073524185,0.134577805993477,8.289306334778562e-08,0.0
drift_diurnal_shifted_bursty,BanditLinUCB,4,1360379249,469.1007194244604,870.0,1.0099546820429692,1.0353207586918654,0.03597122302158273,0.9732951116475558,4.940138888888537,42.863005431502714,0.5513945024487101,0.7668500553094219,0.13390808688032238,8.289306334778563e-08,0.0
drift_base_bursty_diurnal,BanditLinUCB,4,3067259542,456.1224489795918,845.4999999999998,1.0090509588146845,1.0295067710002122,0.04081632653061224,0.9792528056704075,5.075486111110753,51.55818074424099,0.5288411112722196,0.7814496842165269,0.1342820167808372,8.28930633477856e-08,3290.0
abrupt_spike_base_burst_diurnal,BanditEXP3,4,717231744,479.85795454545456,861.25,1.008964289211287,1.0291825172688263,0.056818181818181816,0.9666319685403655,6.404236111110581,65.67453157529494,0.5417102165472657,0.7731261602039025,0.07315487868674772,1.1305458643926551,4812.5
drift_diurnal_shifted_bursty,BanditLinUCB,4,2353216621,486.797385620915,842.0,1.0096216967052276,1.04002444925652,0.026143790849673203,0.9776525198938992,5.642708333332941,52.206100795755965,0.5282546312952235,0.7818284580836,0.13413310818471735,8.289306334778562e-08,3777.5
drift_base_bursty_diurnal,BanditLinUCB,4,2051521707,477.1923076923077,852.75,1.008859639047206,1.028768387221376,0.038461538461538464,0.9651729559748428,4.704513888888588,41.351572327044025,0.5185493147738199,0.7880882715711807,0.13528671630902755,8.289306334778563e-08,2950.0
drift_diurnal_shifted_bursty,BanditLinUCB,4,2935915544,494.19871794871796,861.25,1.0094860309085623,1.0357114258899134,0.03205128205128205,0.9716704863763688,5.845069444443996,51.609880315762666,0.5007988919456786,0.799488627769901,0.1344589610101877,8.289306334778562e-08,3687.5
abrupt_spike_base_burst_diurnal,BanditLinUCB,4,348436104,462.2857142857143,880.0,1.009449928957075,1.0253521182408512,0.09285714285714286,0.9753199268738574,4.901666666666334,45.07038391224863,0.5491327778399605,0.7683165861410676,0.12985384643749953,8.289306334778562e-08,3190.0
abrupt_spike_base_burst_diurnal,BanditLinUCB,4,375085846,446.97278911564626,861.9999999999999,1.0111059601098418,1.0395862621922547,0.05442176870748299,0.9688338801073665,4.977499999999651,49.88786161646287,0.5705225191507347,0.7544345977616876,0.12948385467519496,8.289306334778562e-08,3340.0
abrupt_spike_base_burst_diurnal,BanditLinUCB,4,37138562,461.5068493150685,850.0,1.0096070353207856,1.0243011178607047,0.0410958904109589,0.9712911687554648,5.104999999999673,51.66977557563393,0.5200964794799712,0.7870914806072125,0.1280890350251482,8.289306334778563e-08,3612.5
abrupt_spike_base_burst_diurnal,BanditLinUCB,4,2372451066,451.2913907284768,857.5,1.0108033509453351,1.0442647443624036,0.059602649006622516,0.9780841799709724,5.15833333333295,50.209288824383165,0.5546982663380338,0.7647071343619023,0.13041545978932492,8.289306334778562e-08,3645.0
abrupt_spike_base_burst_diurnal,BanditLinUCB,4,1718840429,480.87412587412587,840.0,1.010352465346296,1.0421203707174593,0.04895104895104895,0.972420691626179,5.2116666666663285,48.315518719634184,0.5004273821543221,0.79972645208414,0.1287480004257359,8.289306334778563e-08,3545.0
